time,dl_sinr_mean,dl_sinr_std,dl_sinr_min,dl_sinr_max,cellid,rnti,dl_pathloss,ul_pathloss,dl_tb_size_total,dl_tb_size_mean,dl_mcs_mean,dl_mac_transmissions,ul_tb_size_total,ul_tb_size_mean,ul_mcs_mean,ul_mac_transmissions,dl_pdcp_bytes,dl_pdcp_pkt_size_mean,dl_pdcp_packets,dl_pdcp_delay_mean,ul_pdcp_bytes,ul_pdcp_pkt_size_mean,ul_pdcp_packets,ul_pdcp_delay_mean,dl_rlc_bytes,dl_rlc_pkt_size_mean,dl_rlc_packets,dl_rlc_delay_mean,ul_rlc_bytes,ul_rlc_pkt_size_mean,ul_rlc_packets,ul_rlc_delay_mean,rx_sinr_mean,rx_cqi_mean,rx_corrupt_count,rx_bler_mean,rx_tb_size_total,dl_throughput_mbps,ul_throughput_mbps,flow_9_1_5_throughput_mbps,flow_9_1_5_delay_ms,flow_9_1_5_jitter_ms,flow_9_1_5_packets,flow_9_1_5_cell_id,flow_9_1_5_rnti,flow_9_1_5_lcid,flow_9_1_4_throughput_mbps,flow_9_1_4_delay_ms,flow_9_1_4_jitter_ms,flow_9_1_4_packets,flow_9_1_4_cell_id,flow_9_1_4_rnti,flow_9_1_4_lcid,flow_5_1_5_throughput_mbps,flow_5_1_5_delay_ms,flow_5_1_5_jitter_ms,flow_5_1_5_packets,flow_5_1_5_cell_id,flow_5_1_5_rnti,flow_5_1_5_lcid,flow_1_1_5_throughput_mbps,flow_1_1_5_delay_ms,flow_1_1_5_jitter_ms,flow_1_1_5_packets,flow_1_1_5_cell_id,flow_1_1_5_rnti,flow_1_1_5_lcid,flow_9_1_3_throughput_mbps,flow_9_1_3_delay_ms,flow_9_1_3_jitter_ms,flow_9_1_3_packets,flow_9_1_3_cell_id,flow_9_1_3_rnti,flow_9_1_3_lcid,flow_5_1_3_throughput_mbps,flow_5_1_3_delay_ms,flow_5_1_3_jitter_ms,flow_5_1_3_packets,flow_5_1_3_cell_id,flow_5_1_3_rnti,flow_5_1_3_lcid,flow_1_1_4_throughput_mbps,flow_1_1_4_delay_ms,flow_1_1_4_jitter_ms,flow_1_1_4_packets,flow_1_1_4_cell_id,flow_1_1_4_rnti,flow_1_1_4_lcid,flow_5_1_4_throughput_mbps,flow_5_1_4_delay_ms,flow_5_1_4_jitter_ms,flow_5_1_4_packets,flow_5_1_4_cell_id,flow_5_1_4_rnti,flow_5_1_4_lcid,flow_1_1_3_throughput_mbps,flow_1_1_3_delay_ms,flow_1_1_3_jitter_ms,flow_1_1_3_packets,flow_1_1_3_cell_id,flow_1_1_3_rnti,flow_1_1_3_lcid,flow_9_1_6_throughput_mbps,flow_9_1_6_delay_ms,flow_9_1_6_jitter_ms,flow_9_1_6_packets,flow_9_1_6_cell_id,flow_9_1_6_rnti,flow_9_1_6_lcid,flow_5_1_6_throughput_mbps,flow_5_1_6_delay_ms,flow_5_1_6_jitter_ms,flow_5_1_6_packets,flow_5_1_6_cell_id,flow_5_1_6_rnti,flow_5_1_6_lcid,flow_1_1_6_throughput_mbps,flow_1_1_6_delay_ms,flow_1_1_6_jitter_ms,flow_1_1_6_packets,flow_1_1_6_cell_id,flow_1_1_6_rnti,flow_1_1_6_lcid
0.768,45.7398,0.13717871555018454,45.7398,45.7398,9.0,1.0,-81.27239999999999,-81.43594999999999,88.0,88.0,28.0,1.0,543.0,543.0,28.0,1.0,58.0,58.0,1.0,0.000802505,530.0,530.0,1.0,0.00358214,60.0,60.0,1.0,0.000635713,625.0,312.5,2.0,0.001171427,43.855133333333335,175.0,0.0,5.701e-14,446.0,4.35392,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.769,45.7398,0.13717871555018454,45.7398,45.7398,9.0,1.0,-81.32459999999999,-81.29313333333333,88.0,88.0,28.0,1.0,88.0,88.0,28.0,1.0,58.0,58.0,1.0,0.000802505,1060.0,530.0,2.0,0.01102858,60.0,60.0,1.0,0.000635713,1081.0,1081.0,1.0,0.00295714,42.5049,255.0,0.0,0.0,2178.0,4.34928,4.9608,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.77,45.7398,0.13717871555018454,45.7398,45.7398,9.0,1.0,-81.37052,-81.32016666666667,3174.0,793.5,28.0,4.0,904.0,452.0,28.0,2.0,58.0,58.0,1.0,0.000802505,1060.0,530.0,2.0,0.01102858,60.0,60.0,1.0,0.000635713,80.0,80.0,1.0,0.000814284,44.3497,255.0,0.0,5.701e-14,176.0,4.34928,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.771,45.7398,0.0,45.7398,45.7398,9.0,1.0,-81.24842857142856,-81.31615,1454.0,1454.0,28.0,1.0,904.0,452.0,28.0,2.0,1282.0,1282.0,1.0,0.00116709,530.0,530.0,1.0,0.00706428,1286.0,643.0,2.0,0.0007517835,535.0,535.0,1.0,0.00152857,44.3341,175.0,0.0,9.501666666666667e-15,3531.0,4.34464,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.772,45.96346666666667,0.4081869343001254,45.716,46.4346,5.0,1.0,-81.37388333333332,-81.23026666666665,267.0,133.5,28.0,2.0,543.0,543.0,28.0,1.0,1456.0,364.0,4.0,0.00228666125,530.0,530.0,1.0,0.00358214,1464.0,488.0,3.0,0.0014333343333333335,454.0,454.0,1.0,0.000814284,45.96346666666667,15.0,0.0,3.800666666666667e-14,1903.0,4.35392,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.773,46.1746,0.34054262581944145,45.9338,46.4154,5.0,1.0,-81.36234999999999,-81.30416666666666,267.0,133.5,28.0,2.0,88.0,88.0,28.0,1.0,1340.0,670.0,2.0,0.0025305,530.0,530.0,1.0,0.00358214,1344.0,672.0,2.0,0.0018142850000000001,454.0,454.0,1.0,0.000814284,46.1746,15.0,0.0,2.8505e-14,1633.0,4.35856,4.9608,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.774,46.1746,0.34054262581944145,45.9338,46.4154,5.0,1.0,-81.37039999999999,-81.39664,179.0,179.0,28.0,1.0,1086.0,543.0,28.0,2.0,1340.0,670.0,2.0,0.0025305,530.0,530.0,1.0,0.00606428,1344.0,672.0,2.0,0.0018142850000000001,615.0,307.5,2.0,0.001171427,43.631249999999994,255.0,0.0,2.8505e-14,1262.0,4.3632,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.775,46.1746,0.34054262581944145,45.9338,46.4154,5.0,1.0,-81.33952222222223,-81.32916,179.0,179.0,28.0,1.0,1086.0,543.0,28.0,2.0,1340.0,670.0,2.0,0.0025305,530.0,530.0,1.0,0.0110286,1344.0,672.0,2.0,0.0018142850000000001,353.0,353.0,1.0,0.00295714,43.6155,255.0,0.0,2.8505e-14,1808.0,4.36784,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.776,45.8368,0.13717871555018454,45.7398,45.9338,5.0,1.0,-81.36379166666667,-81.41505000000001,449.0,224.5,28.0,2.0,1089.0,1089.0,28.0,1.0,116.0,58.0,2.0,0.0012042925,530.0,530.0,1.0,0.00358214,120.0,60.0,2.0,0.0009035715,454.0,454.0,1.0,0.000814284,45.8368,15.0,0.0,5.701e-14,267.0,4.3632,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.777,45.8368,0.13717871555018454,45.7398,45.9338,5.0,1.0,-81.32804999999999,-81.35876666666667,449.0,224.5,28.0,2.0,88.0,88.0,28.0,1.0,116.0,58.0,2.0,0.0012042925,530.0,530.0,1.0,0.00506428,120.0,60.0,2.0,0.0009035715,361.0,361.0,1.0,0.00152857,42.9128,255.0,0.0,0.0,1086.0,4.36784,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.778,46.4639,0.13717871555018454,46.4639,46.4639,1.0,1.0,-81.41442857142856,-81.2889,179.0,179.0,28.0,1.0,722.0,361.0,28.0,2.0,58.0,58.0,1.0,0.00321322,530.0,530.0,1.0,0.00506428,60.0,60.0,1.0,0.00224286,80.0,80.0,1.0,0.000814284,45.05443333333333,175.0,0.0,5.701e-14,537.0,4.36784,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.779,45.9338,0.13717871555018454,45.9338,45.9338,5.0,1.0,-81.3553,-81.2889,179.0,179.0,28.0,1.0,722.0,361.0,28.0,2.0,58.0,58.0,1.0,0.00160608,530.0,530.0,1.0,0.00506428,60.0,60.0,1.0,0.00117143,80.0,80.0,1.0,0.000814284,44.87773333333333,175.0,0.0,1.9003333333333334e-14,1265.0,4.36784,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.78,45.7398,0.13717871555018454,45.7398,45.7398,9.0,1.0,-81.28285,-81.43594999999999,3259.0,543.1666666666666,28.0,6.0,543.0,543.0,28.0,1.0,58.0,58.0,1.0,0.000802505,530.0,530.0,1.0,0.00358214,60.0,60.0,1.0,0.000635713,625.0,312.5,2.0,0.001171427,43.855133333333335,175.0,0.0,5.701e-14,446.0,4.3632,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.781,45.925900000000006,0.48680317377765675,45.5596,46.4783,9.0,1.0,-81.226675,-81.2718,1815.0,907.5,28.0,2.0,88.0,88.0,28.0,1.0,1412.0,706.0,2.0,0.001034898,1060.0,530.0,2.0,0.01102858,1418.0,472.6666666666667,3.0,0.0007190456666666666,1081.0,1081.0,1.0,0.00295714,44.5575,111.0,0.0,2.2804e-14,3716.0,4.3632,4.9608,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.782,45.819900000000004,0.1469367891305663,45.716,45.9238,5.0,1.0,-81.415575,-81.25871666666667,361.0,361.0,28.0,1.0,1268.0,634.0,28.0,2.0,1412.0,706.0,2.0,0.00179442,1060.0,530.0,2.0,0.01102858,1416.0,708.0,2.0,0.0012964299999999999,80.0,80.0,1.0,0.000814284,45.0848,135.0,0.0,4.27575e-14,1809.0,4.35856,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.783,46.4999,0.050911688245425815,46.4639,46.5359,1.0,1.0,-81.37764,-81.42920000000001,361.0,361.0,28.0,1.0,1268.0,634.0,28.0,2.0,1412.0,706.0,2.0,0.0033485900000000002,530.0,530.0,1.0,0.00706428,1416.0,708.0,2.0,0.00235,535.0,535.0,1.0,0.00152857,44.32353333333333,175.0,0.0,9.501666666666667e-15,3987.0,4.35392,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.784,46.10185,0.5120160202571765,45.7398,46.4639,1.0,1.0,-81.3682,-81.3384,267.0,133.5,28.0,2.0,543.0,543.0,28.0,1.0,174.0,58.0,3.0,0.0024094983333333335,530.0,530.0,1.0,0.00358214,180.0,90.0,2.0,0.0014392865,454.0,454.0,1.0,0.000814284,46.10185,15.0,0.0,5.701e-14,449.0,4.3632,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.785,45.9338,0.5120160202571765,45.9338,45.9338,5.0,1.0,-81.35031,-81.19726666666666,267.0,133.5,28.0,2.0,88.0,88.0,28.0,1.0,58.0,58.0,1.0,0.00160608,530.0,530.0,1.0,0.00358214,60.0,60.0,1.0,0.00117143,454.0,454.0,1.0,0.000814284,45.9338,15.0,0.0,5.701e-14,179.0,4.3632,4.9608,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.786,45.9338,0.5120160202571765,45.9338,45.9338,5.0,1.0,-81.37291428571427,-81.4016857142857,179.0,179.0,28.0,1.0,1086.0,543.0,28.0,2.0,58.0,58.0,1.0,0.00160608,530.0,530.0,1.0,0.00606428,60.0,60.0,1.0,0.00117143,615.0,307.5,2.0,0.001171427,33.62835,255.0,0.0,1.32213e-11,1262.0,4.3632,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.787,45.9338,0.5120160202571765,45.9338,45.9338,5.0,1.0,-81.30446666666666,-81.37046000000001,179.0,179.0,28.0,1.0,1086.0,543.0,28.0,2.0,58.0,58.0,1.0,0.00160608,530.0,530.0,1.0,0.0110286,60.0,60.0,1.0,0.00117143,717.0,717.0,1.0,0.00295714,43.6155,255.0,0.0,0.0,2536.0,4.3632,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.788,45.8368,0.13717871555018454,45.7398,45.9338,5.0,1.0,-81.35604285714285,-81.36054999999999,449.0,224.5,28.0,2.0,1089.0,1089.0,28.0,1.0,116.0,58.0,2.0,0.0012042925,530.0,530.0,1.0,0.00358214,120.0,60.0,2.0,0.0009035715,454.0,454.0,1.0,0.000814284,45.8368,15.0,0.0,5.701e-14,267.0,4.35856,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.789,45.8368,0.13717871555018454,45.7398,45.9338,5.0,1.0,-81.32459999999999,-81.355775,449.0,224.5,28.0,2.0,88.0,88.0,28.0,1.0,116.0,58.0,2.0,0.0012042925,530.0,530.0,1.0,0.00506428,120.0,60.0,2.0,0.0009035715,361.0,361.0,1.0,0.00152857,42.9128,255.0,0.0,0.0,1086.0,4.3632,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
0.79,46.4346,0.13717871555018454,46.4346,46.4346,1.0,1.0,-81.390725,-81.2889,2992.0,748.0,28.0,4.0,722.0,361.0,28.0,2.0,58.0,58.0,1.0,0.00321322,530.0,530.0,1.0,0.00506428,60.0,60.0,1.0,0.00224286,80.0,80.0,1.0,0.000814284,45.04466666666667,175.0,0.0,5.701e-14,537.0,4.3632,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.11136,0.8025050000000001,1.1324122366101108e-16,12,9,1,3,0.11136,1.626913333333333,0.07216878364870322,12,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.11136,3.2130700000000005,0.00022156468376276426,12,1,1,3,1.0176,1.7910699999999997,0.0,12,9,1,6,1.1024,3.0321400000000005,0.0,13,5,1,6,1.1024,5.514293846153846,0.0,13,1,1,6
